Cards,Move History,Outcome
"5, 3, 1, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"10, 1, 11, 3, 8, 4, 4, 2, 7, 3, 1, 2, 2, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'calls 100'), (0, 'folds'), (1, 'raises 150 to 250'), (2, 'folds'), (3, 'calls 200'), (4, 'folds'), (5, 'calls 150'), (3, 'checks'), (5, 'checks'), (1, 'checks'), (3, 'checks'), (5, 'checks'), (1, 'checks'), (3, 'bets 637'), (5, 'calls 637'), (1, 'folds')]",0
"12, 3, 5, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'raises 200 to 300'), (4, 'folds')]",0
"8, 4, 4, 4, 2, 3, 6, 4, 13, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 125'), (0, 'checks'), (1, 'bets 250'), (0, 'folds')]",0
"9, 1, 1, 3, 3, 4, 9, 3, 2, 1, 5, 3, 2, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 50'), (1, 'checks'), (0, 'checks'), (1, 'checks'), (0, 'bets 100'), (1, 'raises 250 to 350'), (0, 'calls 250'), (0, 'checks'), (1, 'bets 300'), (0, 'calls 300'), (0, 'shows [9h Ac]')]",1
"1, 1, 7, 3, 8, 2, 7, 4, 3, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'folds'), (2, 'calls 125'), (2, 'checks'), (0, 'bets 500'), (2, 'folds')]",1
"12, 2, 4, 2, 9, 1, 10, 4, 11, 1, 11, 4, 2, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'calls 100'), (3, 'checks'), (5, 'checks'), (3, 'checks'), (5, 'checks'), (3, 'bets 175'), (5, 'raises 450 to 625'), (3, 'folds')]",0
"3, 2, 5, 3, 3, 4, 13, 3, 4, 3, 9, 1, 9, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'calls 175'), (4, 'calls 125'), (3, 'checks'), (4, 'checks'), (1, 'checks'), (3, 'checks'), (4, 'checks'), (1, 'checks'), (3, 'checks'), (4, 'bets 675'), (1, 'folds'), (3, 'folds')]",0
"13, 1, 8, 4, 1, 4, 3, 3, 9, 2, 6, 2, 8, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'checks'), (4, 'bets 100'), (5, 'calls 100'), (4, 'checks'), (5, 'checks'), (4, 'bets 100'), (5, 'folds')]",0
"9, 4, 6, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds')]",1
"6, 2, 12, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"2, 2, 3, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"12, 3, 4, 2, 13, 3, 7, 3, 1, 2, 7, 1, 1, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'checks'), (2, 'bets 100'), (3, 'calls 100'), (2, 'checks'), (3, 'checks'), (2, 'checks'), (3, 'bets 300'), (2, 'folds')]",0
"9, 1, 4, 4, 6, 3, 8, 3, 7, 2, 13, 1, 13, 3","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 200 to 300'), (4, 'calls 200'), (3, 'checks'), (4, 'checks'), (3, 'bets 400'), (4, 'calls 400'), (3, 'bets 1050'), (4, 'folds')]",0
"10, 3, 2, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'raises 475 to 700'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (1, 'folds')]",0
"4, 2, 2, 4, 8, 3, 7, 2, 9, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'calls 175'), (0, 'folds'), (5, 'bets 165'), (3, 'folds')]",0
"9, 1, 10, 3, 11, 4, 8, 2, 5, 4, 12, 1, 6, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 150 to 250'), (1, 'calls 150'), (0, 'checks'), (1, 'checks'), (0, 'bets 250'), (1, 'calls 250'), (0, 'bets 500'), (1, 'folds')]",1
"9, 3, 4, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"4, 2, 11, 1, 10, 1, 2, 2, 4, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'checks'), (2, 'bets 100'), (3, 'folds')]",0
"9, 3, 9, 1, 4, 1, 6, 1, 7, 3, 8, 2, 6, 3","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 125'), (4, 'checks'), (0, 'checks'), (4, 'bets 125'), (0, 'calls 125'), (4, 'bets 500'), (0, 'calls 500'), (0, 'shows [9c 9h]')]",1
"5, 2, 1, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"5, 1, 7, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds')]",0
"12, 4, 7, 2, 2, 4, 4, 2, 11, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'folds'), (1, 'calls 110'), (1, 'checks'), (4, 'bets 150'), (1, 'folds')]",0
"9, 2, 8, 3, 4, 2, 7, 1, 2, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'folds'), (1, 'raises 640 to 850'), (2, 'folds'), (4, 'calls 640'), (1, 'bets 600'), (4, 'folds')]",0
"4, 1, 2, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 150 to 250'), (2, 'folds'), (3, 'raises 800 to 1050'), (1, 'folds')]",0
"7, 3, 11, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'raises 144 to 244'), (3, 'folds'), (4, 'folds')]",0
"2, 1, 6, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"6, 1, 8, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'raises 100 to 200'), (3, 'raises 525 to 725'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (2, 'folds')]",0
"9, 3, 13, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 150 to 250'), (1, 'folds')]",1
"4, 3, 5, 2, 8, 1, 1, 1, 6, 3, 12, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'calls 100'), (2, 'checks'), (5, 'bets 330'), (2, 'calls 330'), (2, 'checks'), (5, 'bets 880'), (2, 'folds')]",0
"11, 4, 1, 4, 13, 2, 4, 1, 6, 4, 4, 2, 2, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'calls 210'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'checks'), (0, 'checks'), (4, 'checks'), (0, 'bets 142'), (4, 'calls 142'), (4, 'checks'), (0, 'checks'), (4, 'shows [Qd Ac]')]",0
"10, 2, 9, 2, 4, 4, 12, 3, 5, 3, 8, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'calls 150'), (4, 'calls 100'), (3, 'checks'), (4, 'checks'), (5, 'bets 360'), (3, 'folds'), (4, 'raises 660 to 1020'), (5, 'calls 660'), (4, 'bets 2640'), (5, 'folds')]",0
"11, 2, 10, 4, 10, 3, 2, 4, 11, 1, 4, 3, 10, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'calls 125'), (5, 'checks'), (1, 'bets 300'), (5, 'calls 300'), (5, 'checks'), (1, 'bets 1650'), (5, 'calls 1650'), (5, 'checks'), (1, 'bets 7825 and is all-in'), (5, 'calls 7825 and is all-in'), (1, 'shows [2d 2c]')]",0
"10, 3, 13, 3, 9, 3, 3, 3, 3, 1","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'raises 475 to 700'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 475'), (1, 'checks'), (2, 'bets 575'), (1, 'raises 950 to 1525'), (2, 'folds')]",0
"10, 1, 4, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'raises 122 to 222'), (0, 'folds'), (1, 'folds')]",0
"8, 1, 1, 2, 6, 3, 5, 1, 7, 2, 10, 2, 7, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'calls 225'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'checks'), (5, 'bets 150'), (3, 'calls 150'), (3, 'checks'), (5, 'checks'), (3, 'checks'), (5, 'checks'), (5, 'shows [4s 4c]')]",0
"12, 4, 9, 1, 3, 3, 12, 1, 5, 3, 1, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'checks'), (2, 'bets 100'), (3, 'calls 100'), (2, 'bets 275'), (3, 'folds')]",0
"3, 3, 4, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"3, 4, 6, 4, 13, 3, 7, 2, 2, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'calls 125'), (5, 'checks'), (1, 'bets 250'), (5, 'folds')]",0
"11, 3, 10, 2, 11, 1, 13, 2, 3, 1, 6, 1, 5, 1","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'calls 225'), (5, 'calls 175'), (0, 'calls 125'), (5, 'checks'), (0, 'checks'), (1, 'bets 450'), (4, 'calls 450'), (5, 'folds'), (0, 'folds'), (1, 'bets 1200'), (4, 'calls 1200'), (1, 'bets 2800'), (4, 'calls 2800'), (1, 'shows [2h Ah]')]",0
"9, 4, 12, 4, 4, 2, 9, 2, 3, 4, 9, 1, 1, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'calls 160'), (1, 'folds'), (0, 'checks'), (4, 'checks'), (0, 'bets 260'), (4, 'raises 520 to 780'), (0, 'calls 520'), (0, 'checks'), (4, 'bets 9010 and is all-in'), (0, 'calls 9010 and is all-in'), (4, 'shows [Ac 9c]')]",0
"9, 3, 7, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"10, 3, 8, 4, 9, 1, 8, 3, 2, 3, 9, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 150 to 250'), (2, 'folds'), (3, 'calls 150'), (3, 'checks'), (1, 'checks'), (3, 'checks'), (1, 'bets 275'), (3, 'folds')]",0
"1, 2, 8, 1, 7, 4, 2, 4, 10, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 100'), (4, 'checks'), (5, 'bets 405'), (4, 'folds')]",0
"3, 1, 9, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"1, 1, 5, 2, 12, 4, 2, 3, 5, 3, 5, 1, 2, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'raises 105 to 205'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 105'), (0, 'checks'), (2, 'bets 150'), (0, 'calls 150'), (0, 'bets 1140'), (2, 'calls 1140'), (0, 'bets 6080'), (2, 'folds')]",1
"6, 2, 9, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'raises 100 to 200'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"3, 3, 6, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"6, 2, 1, 2, 2, 4, 6, 4, 7, 3","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'folds'), (3, 'calls 100'), (3, 'checks'), (0, 'bets 225'), (3, 'folds')]",1
"11, 3, 12, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 150 to 250'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",1
"11, 3, 4, 4, 10, 4, 11, 2, 13, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'checks'), (4, 'bets 100'), (5, 'raises 200 to 300'), (4, 'folds')]",0
"11, 2, 2, 2, 3, 3, 6, 2, 13, 2","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'raises 150 to 250'), (5, 'raises 900 to 1150'), (0, 'folds'), (4, 'calls 900'), (5, 'bets 720'), (4, 'folds')]",0
"6, 2, 1, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"12, 4, 6, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"2, 3, 4, 4, 13, 3, 5, 4, 8, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'calls 50'), (3, 'raises 250 to 350'), (2, 'calls 250'), (2, 'checks'), (3, 'bets 500'), (2, 'folds')]",0
"12, 1, 10, 3","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'calls 50'), (4, 'raises 200 to 300'), (3, 'folds')]",0
"7, 3, 6, 3, 1, 2, 5, 4, 10, 3, 11, 2, 12, 3","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'raises 500 to 700'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'calls 500'), (0, 'checks'), (2, 'checks'), (0, 'checks'), (2, 'checks'), (0, 'checks'), (2, 'bets 1350'), (0, 'folds')]",0
"8, 2, 10, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds')]",0
"10, 4, 10, 2, 9, 4, 10, 3, 8, 4, 13, 3, 9, 2","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'raises 550 to 750'), (0, 'calls 550'), (0, 'checks'), (1, 'bets 1000'), (0, 'raises 1750 to 2750'), (1, 'calls 1750'), (0, 'checks'), (1, 'checks'), (0, 'checks'), (1, 'checks'), (0, 'shows [Ts Td]')]",1
"9, 2, 11, 2, 12, 2, 4, 3, 2, 3, 7, 4, 2, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'raises 700 to 925'), (2, 'folds'), (0, 'calls 700'), (1, 'checks'), (0, 'bets 975'), (1, 'calls 975'), (1, 'checks'), (0, 'checks'), (1, 'bets 2600'), (0, 'folds')]",0
"9, 3, 11, 3, 10, 2, 10, 1, 8, 1, 13, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'calls 225'), (2, 'folds'), (3, 'folds'), (0, 'checks'), (1, 'checks'), (0, 'bets 300'), (1, 'raises 900 to 1200'), (0, 'folds')]",0
"2, 2, 13, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'raises 100 to 200'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",0
"2, 3, 12, 1, 8, 1, 3, 1, 1, 3, 8, 2, 11, 4","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'checks'), (4, 'bets 100'), (5, 'calls 100'), (4, 'checks'), (5, 'checks'), (4, 'checks'), (5, 'bets 200'), (4, 'folds')]",0
"10, 1, 4, 1, 3, 3, 11, 1, 7, 4, 12, 4, 10, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'raises 475 to 700'), (5, 'folds'), (0, 'folds'), (1, 'raises 1175 to 1875'), (4, 'raises 8125 to 10000 and is all-in'), (1, 'calls 8125 and is all-in'), (1, 'shows [As Kd]')]",0
"13, 2, 6, 4, 9, 4, 10, 1, 5, 1, 5, 3, 4, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'raises 122 to 222'), (0, 'folds'), (1, 'calls 122'), (1, 'checks'), (5, 'checks'), (1, 'checks'), (5, 'checks'), (1, 'checks'), (5, 'bets 250'), (1, 'folds')]",0
"8, 4, 8, 3, 6, 1, 1, 2, 11, 4, 10, 1, 2, 2","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'raises 100 to 200'), (0, 'calls 200'), (1, 'folds'), (2, 'calls 100'), (2, 'checks'), (5, 'checks'), (0, 'bets 325'), (2, 'folds'), (5, 'calls 325'), (5, 'checks'), (0, 'checks'), (5, 'checks'), (0, 'checks'), (5, 'shows [Kh Kc]')]",0
"2, 4, 6, 1, 10, 4, 11, 3, 2, 2, 4, 2, 3, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 150 to 250'), (2, 'folds'), (3, 'calls 150'), (3, 'checks'), (1, 'checks'), (3, 'bets 215'), (1, 'calls 215'), (3, 'bets 735'), (1, 'calls 735'), (1, 'shows [Kc 4c]')]",0
"11, 2, 10, 4","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'folds')]",1
"9, 1, 6, 1, 11, 3, 5, 1, 12, 2, 7, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 115 to 215'), (3, 'folds'), (4, 'raises 785 to 1000'), (5, 'folds'), (2, 'calls 785'), (4, 'bets 650'), (2, 'calls 650'), (4, 'checks'), (2, 'bets 1555'), (4, 'folds')]",0
"12, 1, 6, 4","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'raises 925 to 1150'), (0, 'folds'), (3, 'raises 1350 to 2500'), (5, 'folds')]",0
"12, 1, 4, 1, 2, 4, 6, 2, 6, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'calls 100'), (0, 'bets 200'), (1, 'folds')]",1
"6, 1, 3, 1, 7, 2, 5, 1, 3, 3, 1, 4, 1, 1","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 50'), (2, 'checks'), (1, 'checks'), (2, 'bets 200'), (1, 'calls 200'), (1, 'checks'), (2, 'bets 450'), (1, 'calls 450'), (1, 'checks'), (2, 'checks'), (1, 'shows [Ac 8c]')]",0
"10, 3, 12, 2, 8, 2, 12, 1, 4, 1","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'raises 125 to 225'), (1, 'folds'), (2, 'folds'), (3, 'calls 125'), (3, 'checks'), (0, 'bets 500'), (3, 'folds')]",1
"11, 4, 9, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 200 to 300'), (4, 'folds')]",0
"9, 3, 10, 4, 5, 3, 7, 2, 12, 2, 2, 4, 8, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds'), (4, 'calls 50'), (5, 'raises 200 to 300'), (4, 'calls 200'), (4, 'checks'), (5, 'bets 150'), (4, 'calls 150'), (4, 'checks'), (5, 'bets 1600'), (4, 'calls 1600'), (4, 'checks'), (5, 'bets 7950 and is all-in'), (4, 'calls 7950 and is all-in'), (4, 'shows [Ac 5d]')]",0
"9, 3, 1, 3, 5, 1, 13, 3, 13, 1","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'calls 125'), (0, 'checks'), (3, 'bets 250'), (0, 'folds')]",0
"11, 3, 4, 4","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'folds'), (4, 'folds'), (5, 'raises 122 to 222'), (0, 'folds'), (1, 'folds')]",0
"2, 3, 13, 1, 1, 1, 11, 3, 13, 2, 6, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'calls 50'), (2, 'checks'), (1, 'bets 200'), (2, 'calls 200'), (1, 'bets 900'), (2, 'folds')]",0
"13, 3, 9, 2","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'raises 150 to 250'), (2, 'folds'), (3, 'raises 800 to 1050'), (1, 'folds')]",0
"9, 1, 9, 4, 12, 4, 5, 4, 13, 4, 10, 2, 3, 1","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'raises 100 to 200'), (1, 'folds'), (2, 'folds'), (3, 'calls 150'), (4, 'folds'), (3, 'checks'), (0, 'checks'), (3, 'checks'), (0, 'checks'), (3, 'checks'), (0, 'checks'), (0, 'shows [9h 9s]')]",1
"10, 2, 12, 3, 7, 2, 5, 1, 8, 2, 9, 2, 10, 1","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'raises 115 to 215'), (3, 'folds'), (4, 'folds'), (5, 'calls 115'), (5, 'checks'), (2, 'checks'), (5, 'bets 240'), (2, 'calls 240'), (5, 'checks'), (2, 'checks'), (5, 'shows [9s 2s]')]",0
"12, 1, 1, 1, 13, 4, 13, 2, 12, 2, 1, 3","[(5, 'posts small blind 50'), (0, 'posts big blind 100'), (1, 'raises 125 to 225'), (2, 'folds'), (3, 'folds'), (4, 'calls 225'), (5, 'folds'), (0, 'raises 634 to 859'), (1, 'folds'), (4, 'calls 634'), (0, 'bets 498'), (4, 'calls 498'), (0, 'bets 2241'), (4, 'folds')]",1
"3, 2, 4, 3","[(0, 'posts small blind 50'), (1, 'posts big blind 100'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
"5, 3, 10, 4","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds')]",0
"7, 2, 11, 4","[(2, 'posts small blind 50'), (3, 'posts big blind 100'), (4, 'raises 110 to 210'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"6, 4, 10, 2","[(3, 'posts small blind 50'), (4, 'posts big blind 100'), (5, 'folds'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'folds')]",0
"5, 2, 9, 1, 9, 2, 1, 3, 4, 2","[(4, 'posts small blind 50'), (5, 'posts big blind 100'), (0, 'folds'), (1, 'folds'), (2, 'folds'), (3, 'raises 125 to 225'), (4, 'folds'), (5, 'calls 125'), (5, 'checks'), (3, 'bets 250'), (5, 'folds')]",0
"3, 4, 12, 3","[(1, 'posts small blind 50'), (2, 'posts big blind 100'), (3, 'folds'), (4, 'folds'), (5, 'folds'), (0, 'folds'), (1, 'folds')]",0
